user_id,impressions,revenue,rpi,Unity,Facebook,Admob
1000331,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000332,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000333,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000334,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000335,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000336,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000337,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000338,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000339,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000340,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000341,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000342,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000343,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000344,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000345,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000346,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000347,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000348,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000349,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000350,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000351,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000352,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000353,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000354,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000355,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000356,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000357,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000358,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000359,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000360,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000361,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000362,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000363,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000364,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000365,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000366,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000367,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000368,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000369,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000370,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000371,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000372,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000373,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000374,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000375,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000376,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000377,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000378,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000379,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000380,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000381,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000382,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000383,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000384,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000385,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000386,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000387,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000388,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000389,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000390,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000391,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000392,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000393,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000394,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000395,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000396,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000397,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000398,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000399,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000400,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000401,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000402,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000403,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000404,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000405,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000406,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000407,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000408,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000409,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000410,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000411,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000412,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000413,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000414,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000415,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000416,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000417,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000418,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000419,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000420,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000421,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000422,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000423,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000424,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000425,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000426,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000427,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000428,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000429,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000430,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000431,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000432,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000433,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000434,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000435,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000436,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000437,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000438,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000439,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000440,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000441,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000442,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000443,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000444,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000445,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000446,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000447,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000448,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000449,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000450,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000451,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000452,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000453,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000454,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000455,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000456,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000457,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000458,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000459,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000460,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000461,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000462,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000463,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000464,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000465,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000466,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000467,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000468,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000469,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000470,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000471,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000472,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000473,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000474,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000475,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000476,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000477,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000478,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000479,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000480,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000481,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000482,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000483,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000484,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000485,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000486,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000487,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000488,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000489,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000490,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000491,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000492,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000493,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000494,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000495,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000496,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000497,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000498,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000499,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000500,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000501,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000502,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000503,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000504,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000505,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000506,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000507,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000508,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000509,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000510,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000511,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000512,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000513,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000514,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000515,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000516,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000517,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000518,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000519,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000520,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000521,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000522,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000523,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000524,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000525,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000526,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000527,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000528,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000529,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000530,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000531,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000532,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000533,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000534,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000535,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000536,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000537,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000538,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000539,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000540,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000541,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000542,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000543,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000544,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000545,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000546,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000547,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000548,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000549,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000550,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000551,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000552,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000553,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000554,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000555,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000556,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000557,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000558,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000559,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000560,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000561,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000562,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000563,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000564,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000565,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000566,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000567,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000568,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000569,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000570,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000571,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000572,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000573,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000574,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000575,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000576,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000577,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000578,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000579,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000580,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000581,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000582,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000583,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000584,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000585,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000586,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000587,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000588,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000589,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000590,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000591,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000592,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000593,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000594,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000595,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000596,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000597,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000598,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000599,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000600,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000601,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000602,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000603,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000604,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000605,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000606,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000607,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000608,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000609,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000610,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000611,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000612,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000613,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000614,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000615,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000616,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000617,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000618,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000619,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000620,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000621,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000622,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000623,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000624,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000625,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000626,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000627,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000628,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000629,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000630,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000631,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000632,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000633,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000634,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000635,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000636,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000637,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000638,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000639,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000640,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000641,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000642,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000643,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000644,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000645,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000646,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000647,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000648,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000649,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000650,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000651,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000652,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000653,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000654,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000655,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000656,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000657,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000658,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000659,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000660,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000661,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1000662,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
